AAPL,JNJ,JPM,MSFT,PG
-0.02239489375176129,-0.006410945304324511,0.0015424922008495656,-0.0025227102210765295,0.009981287883786827
-0.004111751781525452,-0.004032224652926741,-0.01822421592709489,0.0,-0.008495790430869232
0.05573618659457491,-0.0009716207752688,0.00836600484481309,0.007586379718149239,0.007869041193443449
0.014385341516695904,-0.0077806369589416,0.010889997968583698,0.004303473419529302,-0.004858006914224555
-0.011152535688070397,-0.002614144446252409,-0.0035911703722733,-0.005712724652720769,0.0012199026447765604
0.031050189659693972,-0.009500213292534365,0.0,-0.00574466139279417,-0.00034813568128255756
-0.0013509332905229376,-0.007111374415635807,-0.009781027063494041,0.002166583562480451,-0.006444804384168945
0.0017585244534752409,0.0006666141102915635,0.004678864697949869,-0.0021618996262863233,-0.0005257149032505959
0.003374246637729783,0.00033257196357916463,0.012160344044767069,0.0007218974844185322,0.00561285732683281
0.00780315980227253,0.0008323502148575024,0.0007672388911010852,-0.009383042333861003,-0.007325712795294259
0.0009342234462785814,0.0016622910577464012,0.006640953934028415,-0.01165764503165534,0.028114543131283476
-0.039610397121690455,-0.002323822902411621,0.00355216269152403,-0.001473900938294359,0.01897068498318477
0.0023606096103319096,0.0008319838238914912,0.0007586524771945324,-0.006275222843531658,-0.010566669913666282
-0.01482370911541031,0.011635585910138024,0.005306133863351548,-0.0007435645410660552,-0.01491778431882107
0.0037970493727197407,0.005422680987886785,-0.004775707362014936,-0.002602017322729022,0.007571905248348054
0.010226507475690871,-0.006700933294705336,0.0,0.0011183222550215088,-0.005806702470891545
0.0192764633709126,0.0016456250850873655,0.005808693588703617,-0.004839833124970938,0.0053251224112254025
0.007074887758921067,0.0072271891911475095,0.005523420090312481,-0.0052380524525273975,0.004443075233176108
-0.009051869261957224,-0.003424463196180505,0.003744776059152466,0.001880797195703554,0.0017013864679726876
0.011997048442513147,-0.013254752278901383,-0.002487604722186454,-0.0067572741115685675,-0.004755927823092088
-0.00889066356515189,0.0019898552257355817,-0.00473822778258115,-0.0026452863701230678,-0.0010236693389558127
-0.028816323369785013,-0.0028137318366971975,-0.0012524765520460779,-0.004547145585433232,-0.0020495515794043406
0.00615775766879878,-0.0024898102525838794,-0.004265298748616364,-0.004567812202888155,-0.009243709385407306
0.03978339951152776,0.025457858153071555,0.01259768627896718,0.026386177821029033,0.015549533705829122
0.0029433276890278304,0.015414261829387543,-0.005771195650646543,0.0048438491951008356,0.0018716281527768608
-0.00787016974182897,-0.0041546610531256745,0.0030288177830626317,0.000741677852997169,-0.0032268352754185603
0.02581317955742346,0.004492942276512757,0.007045310293736007,-0.002964411118507315,-0.001022383878663935
-0.0032762813747533315,0.006230492780112895,0.016242151143383676,-0.0018579217602616716,0.007503930818963278
0.06324768475116516,0.0017463285668426476,0.0014753894837844506,0.005212088722380326,-0.003893397831083223
0.03759606628384149,-0.009508872360309617,-0.000736568678783911,0.010741062103889032,0.0035686514870143515
0.00464821612578481,-0.004640012941227067,-0.018427397218488628,-0.005496854792415462,-0.011005500300356186
0.015423500074010832,-0.006269440258198866,-0.0007514302163048603,0.0018421766939999973,0.008388806890038625
-0.010281656436824216,-0.00873457571213998,-0.005260119674816099,-0.00735515727668401,-0.004244628918021243
-0.02620769194062955,0.014849508541147305,-0.01082823631185037,-0.005928517496811114,0.0051399133617782145
-0.04182286580839811,-0.0003216188796449915,-0.005601275711274556,0.0070819923139868735,-0.0027270180607156247
-0.03732295608596159,-0.022035997866496015,-0.02585782195509767,-0.022576268648038744,-0.01145173735715943
0.020765527452930588,0.0064146075994460094,0.005782261497375485,-0.0022717988725092786,-0.003457314017394686
-0.02098697462643051,-0.029906916804991468,-0.004180603195107269,-0.0026566403888207413,0.003989855833952838
-0.024197367878558196,-0.014487781624646368,0.009708430555192882,0.004566178129040699,0.010368300399135943
-0.02520243946119094,0.002392986816852183,0.028846164240209138,0.0037879389738366687,0.005986080815756356
-0.004147856154407936,0.001193695456387811,0.0040410532213175365,0.04867913643698829,0.015640739729050113
0.04123264680009808,-0.005280229480030929,0.0025162979799102647,0.007556746134982362,-0.010043523016794675
0.00680077529750811,-0.014726056479108296,-0.0025099821169796144,0.005357668456113851,0.001521920398772858
-0.0011927739333530418,0.005561401301227731,0.0032710263823299,-0.003908038476540865,0.009961294612115035
-0.04401959206927386,-0.0036298360423623333,0.002758341698995359,-0.01283890604373783,-0.0028417484668586956
-0.0034676832033397886,-0.004683008888609508,-0.011502935623358801,-0.005057685526717148,0.0005025575305428465
-0.06332644197928783,-0.009236631347759205,-0.0022768658883172144,-0.013435364279167361,0.0018432442265494675
0.004457867863660425,-0.0008796926606148281,-0.004564204802576355,-0.008464800247182214,-0.00786068062348666
0.01789970501058269,0.031690126195274004,0.008660153424545847,-0.0011136540829420616,0.0025284602788995247
-0.05609723916167986,-0.0008528376900021062,0.004293020744604137,-0.009290016329661088,0.0025224211459031753
0.03633657698070891,-0.002733141522844873,0.0037715021765165613,0.001125350212935139,0.001341951358588167
-0.03862755415251973,0.0018842578596673931,-0.0037573313929899488,-0.011240646790193765,-0.004354992221144771
0.04527860417428542,0.00940122872853455,0.008297594427345567,0.009852269973016803,0.006729172713554998
0.023359453891638404,0.0008471506193896694,0.005486420076987741,0.012048640220039486,0.004512015364624533
0.019502358448000523,-0.0020302583482596503,0.01240132254532833,-0.0026045100045732905,0.010314175046495233
-0.0039671626634788515,0.0015250075809054575,-0.0009802917155630197,-0.00410306678737693,0.004446775062460828
-0.017214567567576777,0.001185586496559532,-0.0019617226344518235,-0.005992425040960203,-0.0019679365991521758
