VaR,ES
-0.04555153163830653,-0.06383574140730743
-0.021035360628262428,-0.026871561259815428
-0.021102881613336507,-0.029307032983586008
-0.021417911154786085,-0.027228767383561028
-0.021489435955828997,-0.027195841630158583
-0.021465051152628853,-0.029553948646767823
-0.02102890886024417,-0.026555097384522944
-0.021383625656900485,-0.027502346377703397
-0.021275115327323214,-0.027979932532235772
-0.02090888821842754,-0.026849498193122778
-0.021410536006616947,-0.028364366219667793
-0.023914334176866975,-0.033965303217338955
-0.023617850744555035,-0.030196031153537518
-0.024403171573088262,-0.030314629912141632
-0.023597292327620926,-0.03152155969995796
-0.02427034742896669,-0.030396679797566648
-0.023633777899769517,-0.02925267876318101
-0.023201707267190758,-0.028665902923581746
-0.023917050609407447,-0.02995352040193647
-0.023847082905015336,-0.02886392635908365
-0.023448784944021493,-0.02944255855255414
-0.027008884750523408,-0.04049393943854497
-0.026572692986311354,-0.04029181789603287
-0.025965010732361207,-0.03206346672027891
-0.027138969066675914,-0.034046757820198933
-0.026012210332951063,-0.03246812509495713
-0.02574438897546669,-0.03846542616925326
-0.026859763829979046,-0.03384319150134058
-0.026549728504005065,-0.03425998672606144
-0.025965196565518153,-0.032821468988167325
-0.02675961398987278,-0.03604352081956641
-0.019522769662906246,-0.028242068754887627
-0.019047940360578556,-0.031224332887200702
-0.019242570152129577,-0.026102134029035873
-0.018924990011746225,-0.023265477152914
-0.01926520327543416,-0.0232218184914153
-0.019130799117700232,-0.029239834279732358
-0.019391175178151577,-0.02722662234708079
-0.019415663894430824,-0.03201959241278911
-0.019119434155605828,-0.02519130628021508
-0.01904148495893719,-0.02871382478291846
-0.012298492869986195,-0.015440582910389612
-0.011995979977328604,-0.014924291189366494
-0.011523222076618536,-0.01676595428387141
-0.011474777390982878,-0.014283379163420446
-0.011911302920938654,-0.017758903034861377
-0.011717901753232663,-0.014720663414710811
-0.012021684378630467,-0.01503647334372376
-0.012281686423329679,-0.0169131746095506
-0.011639855413868515,-0.014749061193762979
-0.012087377855019841,-0.01496048473262372
-0.013891883121042673,-0.016957369640913073
-0.01379599916767651,-0.0171875465203776
-0.013482242393777998,-0.01672308567258918
-0.013838368085102795,-0.017074349834228748
-0.013970315269573614,-0.017453818083967933
-0.013797070539917008,-0.016822984229163774
-0.013881553487465328,-0.01710855985029252
-0.01391843059459204,-0.017357410418570453
-0.013690376119543367,-0.016772512141352287
-0.013714340921511603,-0.01675743413820654
-0.030938672715752787,-0.04675146924562597
-0.029653937805797986,-0.04227796125451455
-0.03009775374537479,-0.04070462303063364
-0.02867665347278133,-0.039843596878920674
-0.03054545775157921,-0.04410839500434628
-0.030060382100085232,-0.04189949863599491
-0.02841288039482136,-0.03748050733776097
-0.030762678495495337,-0.04226555496934239
-0.029208681772244217,-0.037794115579086365
-0.030659740443030246,-0.04119285066125104
-0.03120264840131061,-0.043258511299985515
-0.030579938601654314,-0.0479322205339949
-0.033439601063476,-0.04510056046428248
-0.030819657455164646,-0.04334369516457982
-0.031389996947510296,-0.04684448953708262
-0.03207089896491663,-0.04583449592108905
-0.032031301105433285,-0.045056475274951095
-0.031080253380065346,-0.04394043104140803
-0.031542591171307297,-0.04198465210352769
