VaR,ES
-0.018605013403047894,-0.0223642464450345
-0.01818141958790262,-0.02188083217122916
-0.018138794697178263,-0.021834370498567263
-0.018078193220991468,-0.021768167508706693
-0.01808263082835982,-0.02177235974318928
-0.017821960762048398,-0.021441559036605076
-0.017750223261715783,-0.021361076378251832
-0.017581140689852556,-0.02113470632756932
-0.01760248122299701,-0.02115176473169537
-0.017634701250739546,-0.02118778820052476
-0.017629449616055646,-0.021182070586550986
-0.017422988475474074,-0.02091729343603816
-0.017409194991924153,-0.020895001438547226
-0.01760123726114959,-0.02110455712325017
-0.017579989303410763,-0.021080259212074067
-0.01752787206503912,-0.021035968335486026
-0.017189291511286883,-0.02061121083788009
-0.017113351161827713,-0.02053333673751733
-0.017105446278127948,-0.020537336353819165
-0.016776930111798507,-0.020165189551062487
-0.01660863321345287,-0.019981771574454427
-0.016558445493038504,-0.019912139677569454
-0.016540386196974465,-0.019882674026590354
-0.016594119984906352,-0.019939706703349797
-0.01644134173274587,-0.01977958461717908
-0.015477590933266446,-0.01858871124049235
-0.015476313425931367,-0.01859236003096785
-0.01542879736932593,-0.018542078433015526
-0.015440446183034966,-0.018563685986366565
-0.015476565938674353,-0.01860196581811591
-0.015475119195873696,-0.018604226648555808
-0.015502920972723884,-0.018630405902959155
-0.015484791768480187,-0.018613742743347803
-0.01547321304531414,-0.018592500520910195
-0.015492785958388782,-0.018609298824645116
-0.015463532853525162,-0.018580597754614132
-0.01533355133541163,-0.01843357026784397
-0.015295542398968675,-0.01839931888134491
-0.01495227506629075,-0.01796849947192186
-0.01496394885863357,-0.017981185498270037
-0.014971099818703435,-0.0179886850887749
-0.014892441214109747,-0.01789891296087548
-0.014765577908508836,-0.01775798831123338
-0.014751960100087518,-0.0177443138952258
-0.014765746974426633,-0.017752998264595726
-0.014713312814394225,-0.01769868216665702
-0.014651308322791753,-0.017618566639860413
-0.014693792438006597,-0.017661205324186285
-0.014677268588055686,-0.017643725047053943
-0.014219638474209385,-0.01712042786126475
-0.01410045250404769,-0.016990467938550458
-0.014204562750247434,-0.017109096606094297
-0.014201427652555576,-0.017107510857583275
-0.014169665973318242,-0.01706062455054409
-0.014022460739949647,-0.0168963951754674
-0.014024026321820714,-0.0168978842962419
-0.014005400141881008,-0.016878626511996567
-0.013894670836580936,-0.016754927302147733
-0.013862958139285526,-0.016705900573156435
-0.013869410549939192,-0.01671288756693046
-0.013849545461332383,-0.016691050579108326
-0.013844276433613356,-0.016685406546534737
-0.013714959783559978,-0.016548442517821598
-0.013609020159438661,-0.01640645118689173
-0.01355387758097145,-0.01634994339522957
-0.013568242152248423,-0.016363884193280415
-0.013556825262266637,-0.016344701714216994
-0.013606501206223115,-0.016399334507594038
-0.013625025922252308,-0.01641311034639525
-0.013610335770250464,-0.01640416259899569
-0.013316469258429603,-0.016075099064821397
-0.01319738844707,-0.015942894020341714
-0.013175318219075544,-0.01591266757579469
-0.013188002788404278,-0.015922238980350577
-0.013197996668159118,-0.015937715457349445
-0.013214139918550295,-0.015955006322177664
-0.013207566691684495,-0.015942360355866596
-0.013211614304086797,-0.01594635659169604
-0.01310582600947257,-0.01582413414523489
-0.013087667443536236,-0.01579948001080694
-0.013092158783122122,-0.015798842552006653
-0.01305319174867926,-0.015739304458090214
-0.013053000144641636,-0.015741706225247936
-0.012982045388902594,-0.015665995277824887
-0.01298866614394443,-0.015660709841577053
-0.012912206102130256,-0.015577514035386247
-0.012793022091311283,-0.015442464150122468
-0.012927710880741974,-0.015591800554842054
-0.012865206335598928,-0.015506316658270314
-0.012851048382365584,-0.015495951017775874
-0.012864379302974863,-0.015510545289427132
-0.012672923634365178,-0.015294785054499093
-0.012673260882298023,-0.01529590350686823
-0.012459201292242282,-0.015062069521863158
-0.01244826688740425,-0.015050546999136508
-0.012509094708287417,-0.015115457144817991
-0.012405455083615286,-0.014999712073381426
-0.012410300338305013,-0.015003896649327376
-0.012361997726342626,-0.01495187736836929
-0.012296248483187975,-0.014878743525846545
-0.012356151525833477,-0.014941324777799206
-0.01237417238248009,-0.014941955273560072
-0.012390024596666108,-0.01495641669440713
-0.012134211866948776,-0.014665902898017193
-0.012120253415302071,-0.014651375638260813
-0.011809317838082737,-0.014298750896919326
-0.011818079110075607,-0.014316179056265848
-0.011843702483320223,-0.014339784559194909
-0.011761302401436347,-0.014228649133346176
-0.011774648028146824,-0.014243363613920581
-0.01168395127049932,-0.014123992175723308
-0.011588479764935785,-0.014021064762922562
-0.011592424222950605,-0.014027207583463213
-0.011624318260889027,-0.014056788152940095
-0.011494462881414067,-0.013909006275344776
-0.011586844085315144,-0.014009483425711787
-0.011592808075342555,-0.01401153632825056
-0.011632742107420687,-0.01406934338350724
-0.011628326847853546,-0.014064514363383046
